,Unnamed:_0,Unnamed:_0,Unnamed:_0.1,MSHA_ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
99,179,179,179,1519449,2013,Elk Creek,Kentucky (East),Clay,Active,Surface,Independent Producer Operator,Mine only,"D&l Mining Company, Llc.","625 Memorial Drive, Hazard, KY 41701", ,Appalachia Central,4487,9,4825,8.408939605975984
100,317,317,317,1518340,2013,Mine No 4,Kentucky (East),Letcher,Permanently abandoned,Underground,Independent Producer Operator,Mine only,North Fork Coal Corporation,"P.O. Box 527, Benham, KY 40807", ,Appalachia Central,4530,23,18449,8.41847721847708
101,519,519,519,1800777,2013,Jackson,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,C & S  Coal Llc,"15400 Blacksmith Lane, Lonaconing, MD 21539", ,Appalachia Northern,4557,3,4298,8.424419791263883
102,1076,1076,1076,3610021,2013,11,West Virginia (Northern),Barbour,Active,Surface,Independent Producer Operator,Mine only,"Black Hawk Mining, Inc","221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,4710,3,1590,8.457443187010464
103,301,301,301,1519691,2013,Cam Creek 107,Kentucky (East),Lawrence,Permanently abandoned,Surface,Independent Producer Operator,Mine only,L C & C Energy Inc,"P.O. Box 97, Middlesboro, KY 40965", ,Appalachia Central,4717,7,2411,8.458928283284262
104,796,796,796,3609348,2013,Crystal Strip,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Last Time Coal,"119 Greenwood St., Trevorton, PA 17881", ,Appalachia Northern,4743,2,875,8.464425125877582
105,646,646,646,3602733,2013,Kasubick #4,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Kasubick Brothers Coal Co.,"501 David Street, Houtzdale, PA 16651", ,Appalachia Northern,4840,2,3840,8.484669999710677
106,1305,1305,1305,4609279,2013,No. 3-A Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,4872,27,19366,8.491259809389733
107,231,231,231,1518241,2013,Cloverlick # 1a,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Hubble Mining Co. Llc,"P.O. Box 392, Pikeville, KY 41502", ,Appalachia Central,4903,13,15128,8.497602541651233
108,199,199,199,1518763,2013,Simpson Br,Kentucky (East),Floyd,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Pike-Floyd Mining, Inc.","P.O. Box 249, Stanville, KY 41659", ,Appalachia Central,4978,12,3421,8.512783482927537
109,1446,1446,1446,1102636,2013,Wfi,Refuse Recovery,Saline,"Active, men working, not producing",Refuse,Independent Producer Operator,Mine only,Wfi,"4270 North America Road, Galatia, IL 62935", ,Illinois Basin,5070,4,1449,8.531096096585228
110,267,267,267,1519659,2013,Redbush #1,Kentucky (East),Johnson,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Red Bush, Llc","717 Red Bud Place, Corbin, KY 40701", ,Appalachia Central,5100,7,4100,8.536995818712418
111,743,743,743,3609243,2013,Auger No 5650,Pennsylvania (Bituminous),Indiana,Temporarily closed,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747", ,Appalachia Northern,5105,3,768,8.537975730598767
112,694,694,694,3609435,2013,Williamstown Mine #1,Pennsylvania (Anthracite),Dauphin,Active,Underground,Independent Producer Operator,Mine only,"Kimmel's Mining, Inc","P.O. Box 8, Williamstown, PA 17098", ,Appalachia Northern,5122,6,7120,8.541300266759471
113,994,994,994,1519585,2013,Ghm #30,Virginia,Dickenson,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40701", ,Appalachia Central,5127,2,1962,8.5422759717837
114,707,707,707,3609826,2013,T & B Strip,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Mine only,T & B Excavating Inc.,"P.O. Box 337, Mcclellandtow, PA 15458", ,Appalachia Northern,5129,4,3237,8.542665987389269
115,616,616,616,3609868,2013,J & J Strips,Pennsylvania (Bituminous),Armstrong,Temporarily closed,Surface,Independent Producer Operator,Mine only,J & J Snyder Inc.,"361 Salem Road, Mayport, PA 16240", ,Appalachia Northern,5239,1,1835,8.56388591940822
116,321,321,321,1518737,2013,No 29 Auger,Kentucky (East),Letcher,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Bolling Excavating Llc,"P.O. Box 701, Pound, VA 24279", ,Appalachia Central,5295,2,502,8.574518258035507
117,676,676,676,3609354,2013,Finney Strips,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Finney Enterprises Inc,"2007 Parsonville Road, Osceola Mills, PA 16666", ,Appalachia Northern,5316,2,3769,8.578476419833136
118,992,992,992,4407312,2013,H-6,Virginia,Buchanan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659", ,Appalachia Central,5367,8,3381,8.588024372176829
119,798,798,798,3609475,2013,No 13 Slope,Pennsylvania (Anthracite),Northumberland,Active,Underground,Independent Producer Operator,Mine only,Robert Shingara Coal,"311 Shingara Lane, Sunbury, PA 17801", ,Appalachia Northern,5411,4,5710,8.596189197642735
120,599,599,599,3607443,2013,Cherep #1,Pennsylvania (Bituminous),Allegheny,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Cherep Excavating,"9742 Saltsburg Rd, Pittsburgh, PA 15239", ,Appalachia Northern,5529,3,3680,8.617762246337932
121,230,230,230,1518198,2013,Panther Mine No. 1,Kentucky (East),Harlan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,North Fork Coal Corporation,"5703 Crutchfield Dr, Norton, VA 24273", ,Appalachia Central,5742,23,11260,8.655562860681009
122,294,294,294,1518454,2013,Auger Mine No 29,Kentucky (East),Lawrence,Temporarily closed,Surface,Independent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339", ,Appalachia Central,5871,3,1683,8.677780256064185
123,898,898,898,3609956,2013,3139,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747", ,Appalachia Northern,5871,3,1368,8.677780256064185
124,695,695,695,3601262,2013,Tamburlin Strip,Pennsylvania (Bituminous),Elk,Active,Surface,Independent Producer Operator,Mine only,Tamburlin Brothers Coal Compan,"P.O. Box 1419, Clearfield, PA 16830", ,Appalachia Northern,5882,8,9247,8.67965211911394
125,425,425,425,1516855,2013,Stonecoal,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Coal Mining, Inc.","Box 345 Fisher Hollow, Printer, KY 41655", ,Appalachia Central,5893,8,4748,8.681520484837913
126,766,766,766,3608419,2013,Archbald Mtn Strip #1,Pennsylvania (Anthracite),Lackawanna,Temporarily closed,Surface,Independent Producer Operator,Mine only,Silverbrook Anthracite Inc,"1 Market St, Laflin, PA 18702", ,Appalachia Northern,6044,4,4861,8.70682132339263
127,1241,1241,1241,4609129,2013,Jolo Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Chad Coal Corp,"P.O. Box 890, Oakwood, VA 24631", ,Appalachia Central,6084,7,6179,8.713417653379183
128,899,899,899,3609974,2013,Cass #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive, Suite 200, Johnstown, PA 15905", ,Appalachia Northern,6100,3,1705,8.716044050161402
129,852,852,852,3608893,2013,7 Ft Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Alfred Brown Coal Company,"71 Hill Rd, Hegins, PA 17938", ,Appalachia Northern,6130,6,11900,8.720950028930258
130,481,481,481,1519710,2013,E-2 Hurricane,Kentucky (East),Pike,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Cheyenne Mining, Inc.","P.O. Box 1500, Pikeville, KY 41502", ,Appalachia Central,6317,9,4722,8.7509996908987
131,526,526,526,1800770,2013,Kelly Mine,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Wpo, Inc","145 Meadow Street, Somerset, PA 15501", ,Appalachia Northern,6341,4,2755,8.754791763700032
132,826,826,826,3607730,2013,Serill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hardway Coal Company Inc,"44 Keystoker Lane, Schuylkill Ha, PA 17972", ,Appalachia Northern,6455,4,8220,8.772610303280743
133,521,521,521,1800630,2013,#1 Strip,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,"Pine Mountain Coal Company, In","15615 Raynor Hill Drive Sw, Frostburg, MD 21532", ,Appalachia Northern,6459,6,8473,8.773229786032473
134,244,244,244,1519418,2013,Cloverlick # 3 Mine,Kentucky (East),Harlan,Active,Underground,Independent Producer Operator,Mine only,Jarisa Inc.,"P.O. Box 536, Neon, KY 41840", ,Appalachia Central,6560,19,14496,8.788745881938135
135,864,864,864,3609465,2013,Lehr Stripping Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Gale Mining Co,"1441 Oak Road, Pottsville, PA 17901", ,Appalachia Northern,6632,2,3365,8.79966169681513
136,820,820,820,3607240,2013,E O J Strip Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,E O J Inc,"2401 Summer Valley Road, New Ringgold, PA 17960", ,Appalachia Northern,6676,2,4953,8.806274284781725
137,528,528,528,1800790,2013,Wolf Den Run Mine,Maryland,Garrett,Active,Surface,Independent Producer Operator,Mine only,Vindex Energy Corporation,"265 Glass Street, Mountain Lake, MD 21550", ,Appalachia Northern,6734,2,846,8.814924599721019
138,293,293,293,1516580,2013,Auger Mine No 6,Kentucky (East),Lawrence,Permanently abandoned,Surface,Independent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339", ,Appalachia Central,6741,3,1232,8.815963560853438
139,471,471,471,1519461,2013,Surface #1,Kentucky (East),Pike,Temporarily closed,Surface,Independent Producer Operator,Mine only,Augustus Augering And Contract,"P.O. Box 203, Lowmansville, KY 41232", ,Appalachia Central,6800,4,2880,8.824677891164198
140,1442,1442,1442,3609337,2013,Marco Gfcc Project,Refuse Recovery,Westmoreland,Active,Refuse,Independent Producer Operator,Mine only,Bedrock Mines Lp,"111 Freeport Road, Pittsburgh, PA 15215", ,Appalachia Northern,6809,4,5175,8.826000545482966
141,461,461,461,1519196,2013,#1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Freedom Coal, Inc.","P.O. Box 249, Stanville, KY 41659", ,Appalachia Central,6884,9,6681,8.83695515733143
142,731,731,731,3608624,2013,Fossil #1,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Fossil Fuel Inc,"690 Weaver Rd, Marion Center, PA 15759", ,Appalachia Northern,7011,1,490,8.855235623206967
143,673,673,673,3609305,2013,Kellar #3  Sn #3153,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Kellar Augering Inc.,"11976 Rt 954 Hwy N., Creekside, PA 15732", ,Appalachia Northern,7158,3,1731,8.875985891325971
144,623,623,623,3606905,2013,Armstrong Co Strips,Pennsylvania (Bituminous),Butler,Temporarily closed,Surface,Independent Producer Operator,Mine only,Amerikohl Mining Inc,"202 Sunset Drive, Butler, PA 16001", ,Appalachia Northern,7237,13,5507,8.886962034866128
145,501,501,501,1519002,2013,Josie Mine #2,Kentucky (East),Whitley,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,American Highwall Mining Llc,"P.O. Box 1539, Chilhowie, VA 24319", ,Appalachia Central,7245,9,17350,8.888066854754783
146,529,529,529,4609053,2013,Auger 3,Maryland,Garrett,Temporarily closed,Surface,Independent Producer Operator,Mine only,West Virginia Industrial Servi,"2005 Webster Road, Summersville, WV 26651", ,Appalachia Northern,7328,4,4725,8.899457906353966
147,861,861,861,3609285,2013,Brockton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hammond Mining Company Inc,"9 Mulberry Ln, Pottsville, PA 17901", ,Appalachia Northern,7336,3,5042,8.9005490139363
148,243,243,243,1519316,2013,"Vfc-Louder Creek E, F, G, H",Kentucky (East),Harlan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Virginia Fuel Corporation,"P.O. Box 85, Keokee, VA 24265", ,Appalachia Central,7382,4,5040,8.906799883589944
149,1360,1360,1360,3609383,2013,3119,West Virginia (Northern),Tucker,Temporarily closed,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,7482,3,1440,8.920255414908091
150,802,802,802,3609885,2013,Blue Ridge Mining,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Blue Ridge Excavating N Haulin,"4483 State Route 125, Coal Township, PA 17866", ,Appalachia Northern,7512,3,3978,8.9242570208881
151,1072,1072,1072,4407277,2013,Dogwood #4-C,Virginia,Wise,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Old Dominion Energy, Inc.","P.O. Box 1247, Wise, VA 24293", ,Appalachia Central,7542,7,3268,8.928242677818302
152,292,292,292,1513418,2013,Dredge #1,Kentucky (East),Lawrence,Active,Surface,Independent Producer Operator,Mine only,Big Sandy Resources Inc,"31 Emerald Lane, Louisa, KY 41230", ,Appalachia Central,7569,6,7505,8.931816237309167
153,771,771,771,3607079,2013,Shantytown Strip Mine,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Pioneer Aggregates Inc,"215 East Saylor Ave, Laflin, PA 18702", ,Appalachia Northern,7600,12,31024,8.935903526274423
154,1229,1229,1229,4608581,2013,Mine No. 1,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Triple G Coal Company, Inc.","P.O. Box 770, Bluefield, WV 24701", ,Appalachia Central,7628,13,12628,8.93958096672031
155,197,197,197,1518538,2013,Auger Mine No 34,Kentucky (East),Floyd,Active,Surface,Independent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339", ,Appalachia Central,7637,3,1723,8.940760134888384
156,1448,1448,1448,1518524,2013,Turkey Pen Refuse,Refuse Recovery,Pike,Active,Refuse,Independent Producer Operator,Mine only,Belcher & Company Excavating I,"2340 Conaway Road, Big Rock, VA 24603", ,Appalachia Central,7744,2,622,8.954673628956414
157,817,817,817,3605518,2013,Eagle Hill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joseph Kuperavage Coal Company,"916 Park Ave, Port Carbon, PA 17965", ,Appalachia Northern,7844,2,7753,8.967504187316237
158,786,786,786,3602203,2013,N & L Slope,Pennsylvania (Anthracite),Northumberland,Active,Underground,Independent Producer Operator,Mine only,Bear Gap Coal,"74 Kushwa Rd  P O Box 64, Spring Glen, PA 17978", ,Appalachia Northern,7936,4,7280,8.979164648964709
159,669,669,669,3609183,2013,Auger #1,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,A J Freno Auger Mining Llc,"4707 Gipsy Road, Glen Campbell, PA 15742", ,Appalachia Northern,7940,5,2369,8.979668554241181
160,657,657,657,3608071,2013,Enercorp Inc,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Enercorp Inc,"1310 Allport Cutoff, Morrisdale, PA 16858", ,Appalachia Northern,8018,2,2796,8.989444293202451
161,816,816,816,3605396,2013,Peach Mt. Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Reading Anthracite Co.,"P.O. Box 1200, Pottsville, PA 17901", ,Appalachia Northern,8073,2,7015,8.996280439395015
162,761,761,761,3607514,2013,M S M Coal Company Inc,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,M S M Coal Company Inc,"P.O. Box 243, Dubois, PA 15801", ,Appalachia Northern,8148,6,8040,9.005527777346696
163,828,828,828,3607772,2013,Lone Eagle Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Lone Eagle Coal Company Inc,"2068 Old Pheonix Rd., Pottsville, PA 17901", ,Appalachia Northern,8160,3,6775,9.006999447958153
164,16,16,16,103432,2013,Skelton Creek,Alabama,Jefferson,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Kennedy Brothers Construction,","17160 Lock 17 Rd, Brookwood, AL 35444", ,Appalachia Southern,8252,3,220,9.018210874191142
165,1259,1259,1259,4609431,2013,Spice Creek Strip,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Pacificorp, Llc","3324 Pennsylvania Ave. Ste 203, Charleston, WV 25302", ,Appalachia Central,8285,3,2480,9.022201929860664
166,723,723,723,3607880,2013,Condor Mine,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,Simkol Corp.,"1005-A Bush Road, Saltsburg, PA 15681", ,Appalachia Northern,8303,2,3808,9.02437217426203
167,706,706,706,3609702,2013,Murphy Gfcc,Pennsylvania (Bituminous),Fayette,Active,Surface,Independent Producer Operator,Mine only,"Tedco, Inc.","117 West Peach Street, Connellsville, PA 15425", ,Appalachia Northern,8326,5,6980,9.02713842775492
168,1441,1441,1441,100515,2013,Mary Lee # 1 Mine,Refuse Recovery,Walker,"Active, men working, not producing",Refuse,Independent Producer Operator,Mine only,"Drummond Company, Inc.","P.O. Box 1549, Jasper, AL 35502", ,Appalachia Southern,8400,4,6240,9.035986984831405
169,1433,1433,1433,1519554,2013,No 1,Refuse Recovery,Harlan,Permanently abandoned,Refuse,Independent Producer Operator,Mine only,B & B Coal Company Inc,"P.O. Box 702, Evarts, KY 40828", ,Appalachia Central,8586,1,133,9.057888248784506
170,438,438,438,1518369,2013,Black Pearl Mining Inc No 3,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,Black Pearl Mining Inc,"290 Big Shelby Creek, Jenkins, KY 41537", ,Appalachia Central,8597,8,10015,9.059168584174444
171,618,618,618,3609650,2013,Bedford County Strips,Pennsylvania (Bituminous),Bedford,Active,Surface,Independent Producer Operator,Mine only,Forcey Coal Inc.,"475 Banion Road, Madera, PA 16661", ,Appalachia Northern,8606,4,3104,9.060214913398545
172,291,291,291,4407085,2013,Ghm #37,Kentucky (East),Laurel,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Green Hill Mining, Inc.","P.O. Box 760, London, KY 40743", ,Appalachia Central,8736,2,1951,9.075207697984686
173,289,289,289,1519662,2013,Nineva Mine,Kentucky (East),Laurel,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Clay Laurel Mining, Inc.","P.O. Box 25, Avawam, KY 41713", ,Appalachia Central,8759,4,2050,9.07783702216309
174,838,838,838,3608337,2013,Red Oak Mine,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,"White Pine Coal Company, Inc.","P.O. Box 119, Ashland, PA 17921", ,Appalachia Northern,8803,4,6069,9.082847851460906
175,398,398,398,1518777,2013,Hazard Job #6,Kentucky (East),Perry,Permanently abandoned,Surface,Independent Producer Operator,Mine only,B & W Resources Inc.,"300 Liperote Way, London, KY 40741", ,Appalachia Central,8810,3,2774,9.083642718930225
176,492,492,492,1519572,2013,Mobile Auger #3 Unit 57,Kentucky (West),Webster,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Valley Mining, Inc.","P.O. Box 152, Uhrichsville, OH 44683", ,Illinois Basin,8832,2,773,9.086136768516877
177,502,502,502,1519594,2013,Job #2,Kentucky (East),Whitley,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Fraziernantz Llc,"239 Ellen Lane, Gray, KY 40734", ,Appalachia Central,8945,4,1841,9.09884999594282
